Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Is Training
27500,1.4652524,0.0,-110.3734,-115.69473266601562,-115.69473266601562,91.27219,0.15312713,0.00012783006,1.0
28000,1.4654254,0.0,-113.35187,-115.69473266601562,-115.69473266601562,17.80764,0.15011373,0.00012267007,1.0
28500,1.4649588,0.0,-114.71336,-87.75741027832031,-87.75741027832031,316.28833,0.34549886,0.00011751007,1.0
29000,1.4649578,0.0,-96.694084,-25.407958984375,-25.407958984375,12454.358,0.14548588,0.00011235007,1.0
29500,1.4649997,0.0,-70.64136,-25.407958984375,-25.407958984375,4943.9688,0.11496963,0.00010719008,1.0
30000,1.4647825,0.0,-52.46568,-25.407958984375,-25.407958984375,1759.3936,0.13973585,0.000102030084,1.0
30500,1.4646032,0.0,-42.349598,-25.407958984375,-25.407958984375,631.0822,0.14059758,9.6870084e-05,1.0
31000,1.4646271,0.0,-36.6056,-25.407958984375,-25.407958984375,271.01056,0.1985296,9.171009e-05,1.0
31500,1.4645653,0.0,-32.8631,-25.407958984375,-25.407958984375,114.68901,0.12844412,8.65501e-05,1.0
32000,1.4645742,0.0,-30.44629,-25.407958984375,-25.407958984375,51.30638,0.15492441,8.139009e-05,1.0
32500,1.4645369,0.0,-28.87462,-25.407958984375,-25.407958984375,28.026896,0.123122156,7.7520075e-05,1.0
33000,1.4645977,0.0,-27.298567,-25.407958984375,-25.407958984375,14.208752,0.13257167,7.365007e-05,1.0
33500,1.4645795,0.0,-26.37478,-25.407958984375,-25.407958984375,3.1622295,0.1281911,6.849007e-05,1.0
34000,1.4646503,0.0,-25.763748,-25.407958984375,-25.407958984375,0.63108826,0.14047652,6.333008e-05,1.0
34500,1.4646322,0.0,-25.436018,-25.407958984375,-25.407958984375,0.01966613,0.12058832,5.8170077e-05,1.0
35000,1.4646083,0.0,-25.40766,-25.407958984375,-25.407958984375,1.0928422e-05,0.123181894,5.3010084e-05,1.0
35500,1.4645095,0.0,-25.407867,-25.407958984375,-25.407958984375,9.979635e-09,0.13526304,4.7850088e-05,1.0
36000,1.4645481,0.0,-25.407856,-25.407958984375,-25.407958984375,6.212853e-09,0.1281329,4.269009e-05,1.0
36500,1.4646134,0.0,-25.407875,-25.407958984375,-25.407958984375,3.6104097e-09,0.14914793,3.7530095e-05,1.0
37000,1.4646015,0.0,-25.407887,-25.407958984375,-25.407958984375,1.9625475e-09,0.15896535,3.2370095e-05,1.0
37500,1.4645442,0.0,-25.407892,-25.407958984375,-25.407958984375,1.4124453e-09,0.1282205,2.7210102e-05,1.0
38000,1.4645393,0.0,-25.407902,-25.407958984375,-25.407958984375,1.2884366e-09,0.13577339,2.2050104e-05,1.0
38500,1.4645104,0.0,-25.407902,-25.407958984375,-25.407958984375,1.28905e-09,0.11555424,1.6890084e-05,1.0
39000,1.4645079,0.0,-25.407902,-25.407958984375,-25.407958984375,1.2896635e-09,0.12985271,1.173009e-05,1.0
39500,1.4645118,0.0,-25.407902,-25.407958984375,-25.407958984375,1.2908904e-09,0.124821156,6.5700924e-06,1.0
40000,1.4645193,0.0,-25.407902,-25.407958984375,-25.407958984375,1.2896635e-09,0.11306758,1.4100953e-06,1.0
